226.1GHz_dend_flux 226.1GHz_detected 226GHz_dend_flux 226GHz_detected 226GHz_snr 93.0GHz_dend_flux 93.0GHz_detected 93GHz_dend_flux 93GHz_detected _idx _index _name area_ellipse area_exact major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 226.1GHz_Ellipse_peak 226.1GHz_Ellipse_sum 226.1GHz_Ellipse_rms 226.1GHz_Ellipse_median 226.1GHz_Ellipse_npix 93.0GHz_Ellipse_peak 93.0GHz_Ellipse_sum 93.0GHz_Ellipse_rms 93.0GHz_Ellipse_median 93.0GHz_Ellipse_npix 45.0GHz_Ellipse_peak 45.0GHz_Ellipse_sum 45.0GHz_Ellipse_rms 45.0GHz_Ellipse_median 45.0GHz_Ellipse_npix 226.1GHz_Circle_peak 226.1GHz_Circle_sum 226.1GHz_Circle_rms 226.1GHz_Circle_median 226.1GHz_Circle_npix 93.0GHz_Circle_peak 93.0GHz_Circle_sum 93.0GHz_Circle_rms 93.0GHz_Circle_median 93.0GHz_Circle_npix 45.0GHz_Circle_peak 45.0GHz_Circle_sum 45.0GHz_Circle_rms 45.0GHz_Circle_median 45.0GHz_Circle_npix 226.1GHz_Annulus_peak 226.1GHz_Annulus_sum 226.1GHz_Annulus_rms 226.1GHz_Annulus_median 226.1GHz_Annulus_npix 93.0GHz_Annulus_peak 93.0GHz_Annulus_sum 93.0GHz_Annulus_rms 93.0GHz_Annulus_median 93.0GHz_Annulus_npix 45.0GHz_Annulus_peak 45.0GHz_Annulus_sum 45.0GHz_Annulus_rms 45.0GHz_Annulus_median 45.0GHz_Annulus_npix
0.005305018646842039 1 "" "" "" "" "" "" "" 37 23 226037 1.7936030582204406e-10 3.833333333333027e-10 2.3897010263101406e-05 9.556531112764667e-06 71.21202831300904 6.41747521500979e-06 1 290.93278381983697 14.507842139072853 0.00138686946593225 0.002577207658444216 0.0001891492284818659 0.0010140935191884637 259.0 0.00010101332009071484 3.172925309075366e-05 2.4971335372013318e-05 3.927010402549058e-05 94.0 9.041330557339926e-05 6.0068663537837355e-05 2.684830409305916e-05 4.995513214227351e-05 24.0 0.00138686946593225 0.005508412719066373 0.00022621383772863322 0.000880601117387414 646.0 0.00015851069474592805 9.54784516455825e-05 5.2421125108284475e-05 3.879947689711116e-05 233.0 9.041330557339926e-05 8.211956078676428e-05 3.682502119080287e-05 1.877682134580266e-05 58.0 0.0014101250562816858 0.005364047891649183 0.00032821799956167064 0.0005788083653897047 883.0 0.00040105468360707164 0.00045003280129300385 0.00013872450579621308 -4.567855739878723e-06 663.0 0.00016342347331521327 0.0009102555802440996 5.5897772126422156e-05 1.8769333594766803e-05 501.0
0.027924139283966826 1 "" "" "" "" "" "" "" 39 24 226039 1.1491814555992174e-09 3.0041666666664264e-09 4.3455197724329195e-05 3.367164943478578e-05 -158.3431765341163 1.6244088119568505e-05 1 290.9330377733821 14.507864656380557 0.0012275588233023882 0.012817392606432098 0.0002069282520500102 0.0008043402340263128 1654.0 0.00021305478003341705 0.0005365517856656644 4.858999682904105e-05 0.000108530861325562 598.0 0.00016617651526689315 0.0002369588071917199 5.808164390434578e-05 9.195949785454511e-06 150.0 0.0012275588233023882 0.015175678798844917 0.00025529356955803135 0.0007413168204948306 2138.0 0.00021305478003341705 0.0006231904866054401 5.524275354657336e-05 9.844033047556877e-05 771.0 0.00016617651526689315 0.0002623598180435737 5.573220614574314e-05 4.485868653259915e-06 195.0 0.0010499301133677363 0.004746049805001234 0.00033234405176095673 0.00035955841303803027 1323.0 0.0001096875494113192 0.0002493891749188729 4.662328818488863e-05 2.053993011941202e-05 921.0 0.00011741787504568468 0.00044397644788397357 4.971437717113204e-05 -1.9591535015274965e-05 638.0
0.020458193759900437 1 "" "" "" "" "" "" "" 40 25 w51e8 4.4233363681998694e-11 1.3888888888887777e-10 8.202733363168047e-06 6.866080388048381e-06 74.88180028896005 3.186955616282558e-06 0 290.93293355473514 14.507847345535108 0.014742456376552582 0.007888963422329004 0.0014060374955427255 0.012831741943955421 64.0 0.008941206149756908 0.0015503979195732878 0.0003251412164085665 0.008508848957717419 23.0 0.0026338902460040143 0.0006968844091960953 0.0003362115428226026 0.0022513574391071108 6.0 0.014742456376552582 0.009379669631007205 0.001483689298990262 0.012322088703513145 78.0 0.008941206149756908 0.0019292138961901908 0.0003822043723847561 0.00831629242748022 29.0 0.0026338902460040143 0.0008227705664736471 0.0003180523622972979 0.002263226841712179 7.0 0.008398406207561493 0.02121024249142882 0.001980707500101768 0.003969396930187941 522.0 0.00455321092158556 0.007218166635205226 0.0009876837988269241 0.0017896115314215422 452.0 0.0002709584724705249 0.0012187466191853483 7.620466804320617e-05 4.85582978034687e-05 395.0
0.01170143439700155 1 "" "" "" "" "" "" "" 41 26 226041 1.0276186644516004e-10 3.0138888888886477e-10 1.5298914866467832e-05 8.55241700059357e-06 173.09820523857573 4.857547141326485e-06 1 290.9328313237277 14.507850471520952 0.003216856624931097 0.00424180123201968 0.00016181772514960372 0.003004104131832719 145.0 0.0007694227970205247 0.00028163727425106023 6.513546905158718e-05 0.0006869689095765352 52.0 0.00014024919333619225 3.859808062881088e-05 4.7213069520177575e-05 4.393554554505625e-05 14.0 0.003216856624931097 0.007438100925260606 0.0002042631237466085 0.0028507444076240063 265.0 0.0007694227970205247 0.0004899499975190194 7.762380756099428e-05 0.0006454021204262972 95.0 0.00014024919333619225 6.833001994773553e-05 5.566489462201275e-05 3.984186004244686e-05 25.0 0.0025147341657429934 0.010039230716039821 0.0006061908723237352 0.001436362275853753 688.0 0.0008483189158141613 0.0013588767849540516 0.00021502282696101162 0.00025765967438928783 545.0 0.0001987933721065166 0.0008558731161678047 7.630847366152057e-05 9.584614192116932e-06 443.0
0.01213793315035278 1 "" "" "" "" "" "" "" 42 27 226042 3.595361920494132e-11 1.0277777777776956e-10 1.0386578515873041e-05 4.407452274743772e-06 -141.0067153687028 2.873242881226722e-06 0 290.9329218285141 14.507863013970917 0.008830161765217781 0.004238321633154435 0.00012156183207581641 0.008629513904452324 50.0 0.00419482821598649 0.0005432261331835358 0.00020493816917545194 0.0037728869356215 18.0 0.00024002034741456575 5.47281626014632e-05 2.4308492225552755e-05 0.00019098488895843938 5.0 0.008830161765217781 0.009796706454438864 0.0003683624112495393 0.008398746140301228 120.0 0.00419482821598649 0.0012607731678764024 0.0002891370719288319 0.0037274209316819906 43.0 0.0002437902094084121 9.911588603616257e-05 4.272074330496376e-05 0.00019030593799173551 10.0 0.009272298775613308 0.032679987072587194 0.0013738159288127507 0.005823793821036816 571.0 0.008941206149756908 0.010355513073941192 0.001986630838943871 0.001904674107208848 482.0 0.002562358311853971 0.0038927894081659466 0.00038240375135681673 6.163375882963546e-05 410.0
0.0009997186911224316 1 "" "" "" 0.0004950934775085137 1 "" "" 43 28 226043 2.3238706799957237e-11 8.7499999999993e-11 1.30540259022713e-05 7.97005196330648e-06 -140.61796207445644 2.3099735678074285e-06 0 290.93283855036043 14.507895750491313 0.0015014453092589974 0.0008966857720873157 0.00040041545237979003 0.0007812519324943423 118.0 0.0007127139833755791 0.00020380640704425413 7.732367123035493e-05 0.0006004106253385544 43.0 0.0002292616420439334 8.740535555473943e-05 3.8228664680633735e-05 0.00017265655028458497 10.0 0.0015014453092589974 0.001060927555336021 0.00044654016823686513 0.0004995184717699885 193.0 0.0007127139833755791 0.00029258344837834196 0.0001291281931251317 0.0005337540060281754 71.0 0.0002292616420439334 0.00012569151011674004 6.775970352811712e-05 0.00012129343604182257 21.0 0.00031711679184809327 0.00010530676411589294 0.00023657292709263934 -0.0004494083987083286 639.0 0.00010625315189827234 4.9491938159355944e-05 6.265468584098371e-05 -2.281793422298506e-05 517.0 8.630319326714592e-05 0.00011946960872848796 4.833624780990589e-05 -2.5812127488619145e-05 430.0
0.024861945267822604 1 "" "" "" "" "" "" "" 44 29 226044 9.280246086522615e-10 2.67083333333312e-09 4.7834341197391226e-05 2.4702289552351403e-05 51.63095774836023 1.4597577125761402e-05 0 290.9329507975369 14.507976297180798 0.0013662310084328055 0.011213706807958669 0.00017693702632909814 0.0008683097548782825 1335.0 0.00020103465067222714 0.00026522535388943957 6.833853757193653e-05 4.800427268492058e-05 483.0 0.0001461788884352544 0.000248489375813329 4.0040527718944447e-05 3.550066428503891e-05 123.0 0.0013662310084328055 0.018076210537753382 0.000232394079127299 0.0007293266244232655 2584.0 0.00020103465067222714 0.00038865340260730316 6.760209297277274e-05 2.693664464459289e-05 931.0 0.0001461788884352544 0.0003721678425249441 3.876371433305859e-05 2.4371741447621352e-05 233.0 0.0009480536682531238 0.0032523019868746037 0.00021905171564336423 0.0001850504195317626 1420.0 0.00015628384426236153 0.00021212766142645405 8.095458695731633e-05 -4.8508765758015215e-05 994.0 0.00016575420359902997 0.0011451674377729632 8.682473048279553e-05 3.633766492731922e-06 662.0
0.008968342850641374 1 "" "" "" "" "" "" "" 45 30 226045 4.301107874663111e-10 1.2590277777776771e-09 3.536231726181084e-05 1.548663744458314e-05 119.41097596250911 9.937821680784052e-06 1 290.9329189204031 14.508185745149174 0.0008523057913407683 0.0035924967165478446 0.00013989738780870455 0.0006094209384173155 619.0 -1.7260739696212113e-05 0.0 2.847752039649691e-05 -0.00010011537233367562 221.0 8.451427058297962e-05 4.7260499265034634e-05 3.0888012879154875e-05 2.912029100212132e-06 56.0 0.0008523057913407683 0.006835693504034306 0.0001616399344842486 0.00047688919585198164 1416.0 0.0001658670953474939 2.4956046341760534e-05 5.643072673381112e-05 -8.175293623935431e-05 505.0 0.000200431530129395 0.00022242130601943328 4.203242379525858e-05 2.7150186345736214e-05 127.0 0.0005520592676475644 0.002329544125706259 0.0001717082914310746 0.00021570638637058437 1142.0 0.0007177430088631809 0.0005905258510483176 0.00021251170069128657 -6.779235263820738e-05 814.0 0.0011043473057549627 0.0036098301745031043 0.00022617360471466596 1.9973213659066127e-05 582.0
0.021674605092967696 1 "" "" "" "" "" "" "" 46 31 226046 1.2068124443577496e-09 3.043055555555312e-09 5.525483611406176e-05 2.7809104054973152e-05 102.06905934791304 1.6646422841858153e-05 1 290.9327268786135 14.508263923935434 0.000861501379404217 0.009336376940637995 0.00013004573617082186 0.0005555802490562201 1734.0 6.363460852298886e-05 2.2167465562063784e-05 4.2924568045072735e-05 -4.3815321987494826e-05 625.0 0.00013019503849525288 0.00026429928417663135 4.060013277078758e-05 2.371303039997493e-05 158.0 0.000861501379404217 0.01656949999070601 0.000144435875543046 0.0004837961751036346 3456.0 8.452407928416505e-05 8.760222573348874e-05 5.213469797781234e-05 -3.189851850038394e-05 1246.0 0.00013019503849525288 0.00044091946136491216 4.229833931299879e-05 1.7691633366917863e-05 314.0 0.0006957810837775469 0.003591276791509966 0.00018121701363080434 0.00020733488781843334 1597.0 0.00011402484233258292 8.660317311276864e-05 5.0782471211630394e-05 -3.301476681372151e-05 1087.0 0.00010135017589586925 0.0005444557900143441 3.729612720086235e-05 -1.1383167930751492e-06 717.0
0.02663212446152379 1 "" "" "" "" "" "" "" 47 32 226047 1.244655185857347e-09 3.469444444444167e-09 5.020952516132882e-05 3.156315813008488e-05 84.67975870682571 1.6905404186431755e-05 1 290.93306983673693 14.508308430324826 0.0009630019194446504 0.011413848342487163 0.00011421734306459258 0.0006426596082746983 1796.0 4.6989083784865215e-05 2.6581327167635897e-05 3.6243367276662274e-05 -3.341988485772163e-05 647.0 0.00011947530451595732 0.00024123675438523132 4.265131654822107e-05 1.8639203009302262e-05 162.0 0.0009630019194446504 0.01609709954717155 0.0001630573532009976 0.0005860243109054863 2855.0 6.17238474660553e-05 4.665521389823817e-05 3.8883033541784144e-05 -4.477252150536515e-05 1028.0 0.00012834783710558373 0.00037345121680729197 4.6565399350940784e-05 1.4765230541181879e-05 257.0 0.0006713816546835005 0.004463589697671799 0.00016469929128351297 0.0003245512780267745 1473.0 0.00013014425348956138 0.00016856217726820636 5.8902594026187316e-05 -2.876634243875742e-05 1027.0 0.00018608572836815385 0.0011667832122999133 5.344617997958057e-05 1.8353336471787002e-05 675.0
0.035430725954048545 1 "" "" "" "" "" "" "" 48 33 226048 2.06246293065918e-09 4.7222222222218446e-09 7.048297898527388e-05 3.725798920841432e-05 109.34395607920528 2.1761764589777386e-05 1 290.9330642389666 14.508614537937817 0.0011600456200540066 0.016069873304707546 0.00020704637104814936 0.0005435396451503038 2974.0 7.099754293449223e-05 3.251844807866544e-05 5.326788192885322e-05 -6.282756658038124e-05 1073.0 8.341835218296806e-05 0.00014593728638339975 4.804387743790735e-05 -2.3012568638422762e-05 266.0 0.0011600456200540066 0.025878186625176828 0.00023223061136253063 0.0004648510948754847 5620.0 7.099754293449223e-05 4.126275683595657e-05 4.912139698167188e-05 -7.411098340526223e-05 2023.0 0.00011129504812596488 0.0002814097040342133 4.9287960026024705e-05 -2.4606856349789617e-05 504.0 0.000769678910728544 0.00490444230550648 0.00021174613129480127 0.0002684650826267898 1930.0 8.794403402134776e-05 0.00011493998031807774 5.828465217516442e-05 -2.480628427292686e-05 1271.0 0.00013467800950583817 0.0007416025841172619 5.6572489774853927e-05 -1.1923950625792532e-05 700.0
0.015371365693502108 1 "" "" "" "" "" "" "" 49 34 226049 9.707225141719273e-10 2.269444444444263e-09 4.779115312429532e-05 2.58621785276298e-05 100.58750289737978 1.4929614139302998e-05 1 290.9328541022474 14.508720757422122 0.0008655739948153496 0.007278488792686991 0.00011999657835937354 0.0005198002327233553 1398.0 3.652801024145447e-05 3.949658383065157e-06 6.40269594566986e-05 -4.1295970731880516e-05 502.0 8.745303407348495e-05 0.00019219505418941753 3.0172624923351655e-05 2.2911111948858933e-05 132.0 0.0008655739948153496 0.010701635949071411 0.000178219054515637 0.00043880700832232833 2582.0 4.901454667560756e-05 2.1435552866899746e-05 6.219551463037408e-05 -3.268815635237843e-05 928.0 0.00012039832626258818 0.00038616792711901825 3.187277105751108e-05 2.590992814336771e-05 234.0 0.0005893207271583378 0.003625453149649669 0.00018652631039591382 0.0003027617931365967 1420.0 7.832115079509094e-05 4.3703876658733973e-05 7.524613820323051e-05 -4.691791764344089e-05 982.0 0.00014924630697715088 0.0014848719049071104 7.058525217799366e-05 3.533497943865606e-05 664.0
0.030852390854435297 1 "" "" "" "" "" "" "" 50 35 226050 2.072407423591232e-09 4.443749999999645e-09 7.537551671497575e-05 3.500760091113145e-05 106.07684190822798 2.1814165404959665e-05 1 290.9326268733009 14.508794799076878 0.000770635437220335 0.013507965099992457 0.00017729258549797365 0.000492231803946197 2983.0 0.00010501121141714975 3.883192980882821e-05 4.989607980976416e-05 -3.427055344218388e-05 1074.0 2.9572904788901517e-05 2.543916765330476e-05 2.8991177550846357e-05 -3.26436805472355e-05 268.0 0.000770635437220335 0.022652214980005945 0.00021541271724167288 0.0003711688332259655 6431.0 0.00018548920343164355 0.0005143427543328168 8.933573793223832e-05 -2.6150622943532653e-05 2313.0 8.11837696865021e-05 0.00014117795463441463 3.410883460938869e-05 -2.2790460215296424e-05 580.0 0.0007697920664213598 0.004679591136601244 0.00020187984404486915 0.00024938490241765976 1857.0 7.843692583264783e-05 5.801535570470538e-05 6.0040286358972275e-05 -2.8350668799248524e-05 1161.0 8.635905687385277e-05 0.0004811140744645637 4.5879743558141395e-05 -6.887363343197372e-06 651.0
0.04418926483100117 1 "" "" "" "" "" "" "" 51 36 226051 2.8316115148321888e-09 6.002083333332853e-09 0.00011129585155770855 3.2394568941750755e-05 139.40099267982814 2.5498689882361977e-05 1 290.93306830459585 14.508873562884931 0.0008413369068875909 0.02055643064005214 0.00015482824454654296 0.0005272350972518325 4075.0 5.87928261666093e-05 8.572902068228891e-06 3.849411218607714e-05 -8.878824155544862e-05 1467.0 0.00010293317711780736 0.0004717909991720757 4.606375005537886e-05 1.7632021694159076e-05 368.0 0.0008413369068875909 0.03313006089573581 0.0002961667709938705 0.00028746190946549177 11584.0 0.00010208773164777085 0.000301374188253221 5.5989309757884275e-05 -3.995392034994438e-05 4724.0 0.0001722439884703314 0.001354126851563459 7.343154128192402e-05 -1.3916153633627128e-05 1258.0 0.0008299938053824008 0.00035561356847752266 0.0005000325081985254 -0.00015534591511823237 102.0 4.699619967141189e-05 3.7662618899573086e-06 2.5170047946425348e-05 -2.2996313418843783e-05 131.0 0.00014022338817463464 0.00010634219501533558 6.129155350443439e-05 -4.5748021662825664e-05 148.0
0.013957118462475082 1 "" "" "" "" "" "" "" 52 37 226052 8.656019102944741e-10 2.040972222222059e-09 3.867170194865236e-05 2.8499840713148382e-05 106.54596703946184 1.4098085344017455e-05 1 290.9328886410627 14.509013316500118 0.0008208582876250148 0.0062681810951546995 0.0001136701743377263 0.0005103751318529248 1246.0 0.00011908730084542185 0.00013813496096579204 4.229770532940597e-05 4.011448982055299e-05 449.0 7.814278490447286e-05 6.08991153737206e-05 3.694490786677271e-05 -1.1827003234579756e-05 112.0 0.0008208582876250148 0.008393301058041468 0.00011625646746932924 0.0004974195035174489 1699.0 0.00014223638572730124 0.00023813822980953738 4.742398292648968e-05 5.022667028242722e-05 602.0 7.814278490447286e-05 8.383714164179014e-05 4.2071818368202744e-05 -1.5072642394086053e-05 154.0 0.0005854933406226337 0.003055390734158705 0.0001560890992480928 0.00024560769088566303 1221.0 0.00021110901434440166 0.0003989376513273043 5.379231169651635e-05 5.290375338518061e-05 860.0 0.00022216988115077117 0.0006631566815397398 6.001027463307809e-05 -1.4776053764269794e-06 601.0
0.04477570310203473 1 "" "" "" "" "" "" "" 53 38 226053 2.097364528549989e-09 5.5111111111106705e-09 9.884208255474608e-05 2.7017772719369935e-05 107.95813796187797 2.194512159536523e-05 1 290.9330288090903 14.509136214261344 0.001198875135742128 0.01963838490047583 0.00022505131801862447 0.0006594692822545767 3000.0 5.2052066166652367e-05 6.5827709515191466e-06 4.067126891963963e-05 -9.11490642465651e-05 1090.0 0.0003044188448524179 0.0011927508825848275 7.993878291333397e-05 7.238764429719043e-05 270.0 0.001198875135742128 0.036679449785674986 0.00039562099364466217 0.0003416621475480497 10529.0 0.00015582219930365682 0.00034425833028733254 6.59150365939491e-05 -5.436041465145536e-05 3979.0 0.0003116503830783761 0.003969187330746066 7.784539490659325e-05 6.435713979908497e-05 997.0 0.000724319601431489 0.000620758152397674 0.00023598494999563317 8.130199421430007e-05 490.0 0.0001245457533514127 5.2463872157748456e-05 6.426372497301457e-05 -3.8094178307801485e-05 380.0 0.0001711067916955999 0.00034882760120905033 0.00010430004587942268 6.768973855496362e-06 288.0
0.010406437924481341 1 "" "" "" "" "" "" "" 54 39 226054 6.204136153111036e-10 1.6270833333332031e-09 3.597402941048812e-05 2.195885783765305e-05 -148.9642808445294 1.1935529546375639e-05 0 290.9333202617032 14.509082027022943 0.0008103986037895083 0.0042315997407267 8.568945353850487e-05 0.00048464146675541997 888.0 9.689744911156595e-05 8.676682297979337e-05 4.283385914810068e-05 2.8176156774861738e-05 320.0 8.504411744680735e-05 9.955209217254686e-05 3.0265473395026036e-05 2.0867880900563098e-05 76.0 0.0008103986037895083 0.006703024019439428 9.301675312794834e-05 0.00046246510464698076 1462.0 0.00010555723565630615 0.00013083981455287543 4.043012791789162e-05 2.250249781354796e-05 526.0 8.504411744680735e-05 0.0001547030374257654 4.032558758668074e-05 1.5519412231488848e-05 137.0 0.0005672678234986961 0.0031196196116213045 0.00011985688079475193 0.00028254606877453625 1152.0 0.00014228629879653454 0.0001344094826499872 6.44619354018268e-05 -2.026084257522598e-05 822.0 0.00015288453781115582 0.0009349298296714659 4.816935547093487e-05 2.344591957416937e-05 590.0
0.0388598588816484 1 "" "" "" "" "" "" "" 55 40 226055 1.7652581019070893e-09 4.802777777777394e-09 6.876378843078712e-05 3.268631264225617e-05 107.09090067122968 2.013284448615727e-05 1 290.9328094334852 14.509144482447718 0.0012096689315512776 0.016962404915633812 0.00020099778025668211 0.0006429858622141182 2541.0 0.000245280796661973 0.0006277532959455175 8.05660212557613e-05 6.543625931954011e-05 920.0 0.0001449397907991358 0.00042983896449769426 6.63674488632345e-05 1.2577652439016975e-05 230.0 0.0012096689315512776 0.028267824070748498 0.00026309807762563126 0.0005420111119747162 5362.0 0.000245280796661973 0.0009748621313002944 7.918946694282265e-05 5.431817044154741e-05 1931.0 0.0001636340305760655 0.0010588687897825162 6.835238009448331e-05 2.7458295550527882e-05 479.0 0.0006871565128676593 0.003891578741972639 0.00029448040161351947 0.0001783712941687554 1897.0 0.00016503824735991657 0.000313980700133331 9.513361068065355e-05 -2.4518765258108033e-06 1265.0 0.00015335368125782354 0.0010724586208860206 5.9712883182436425e-05 8.687575947250853e-06 711.0
0.009445262351899616 1 "" "" "" "" "" "" "" 56 41 226056 4.5661030595732234e-10 1.2986111111110073e-09 4.308467212136037e-05 1.3493991419492407e-05 67.40113719035726 1.023938533495223e-05 1 290.9332107307545 14.509170620023893 0.0008624792681075633 0.003891710871221458 0.00011030207264903821 0.0006027307244949043 661.0 0.0001658116525504738 0.00015026204075287063 4.8212313720954426e-05 7.761280721751973e-05 234.0 6.175351550069888e-05 1.3645989664451863e-05 3.640297059218347e-05 -4.2749844365972324e-05 57.0 0.0008624792681075633 0.007959543292820214 0.00022227708892929757 0.00040741130942478776 2100.0 0.00018208411347586662 0.00035081611794358984 7.232515786467192e-05 5.058864917373285e-05 751.0 0.00011303583411135346 0.00025288324190337854 5.2313886260096715e-05 5.931418338220235e-06 186.0 0.0005630857194773853 0.0019465685233970393 0.00020081983651268839 8.816499030217528e-05 1310.0 0.0002578063867986202 0.0004382616251610479 8.575487850527512e-05 2.23527240450494e-05 922.0 0.00018507070538092293 0.0010404613162704466 7.698302728004303e-05 -1.2667065046082736e-05 628.0
0.013266280046081876 1 "" "" "" "" "" "" "" 57 42 226057 2.415814208886118e-10 9.541666666665904e-10 2.291636469889114e-05 1.3422558904800546e-05 165.56172515411373 7.447882180220063e-06 0 290.9332989684769 14.509203403334494 0.0029675127007067204 0.006340234016340062 0.000652719885333747 0.001924613257870078 347.0 0.0009507334907539189 0.000574245589130283 0.0002589991631822384 0.0005491589545272291 127.0 0.0001777942147917028 9.679166280919647e-05 7.781823128363275e-05 2.384317797026039e-05 32.0 0.0029675127007067204 0.008602899648339107 0.0007109138316606685 0.0013626213185489178 589.0 0.0009507334907539189 0.0008655894945551342 0.000261098655277498 0.00047303931205533445 218.0 0.0001777942147917028 0.00011326785839573473 7.429425955275848e-05 -2.894282930229709e-06 53.0 0.0008013277547433972 0.0016976822824108625 0.00027912596296695116 0.00012992165284231305 858.0 0.000465568620711565 0.0006501815098490038 0.00010023257907915102 0.00010402366024209186 656.0 9.058912794069922e-05 0.00013265566866319116 4.3470062172210186e-05 -3.261287231706402e-05 493.0
0.010944717252206611 1 "" "" "" "" "" "" "" 58 43 226058 6.846730184202292e-10 1.5826388888887623e-09 4.4021955438110455e-05 1.9803018632243355e-05 87.60879143461469 1.2538414965440911e-05 1 290.93317817278904 14.509289071745643 0.0008315481245517731 0.005248798960032771 0.0001530387731030088 0.0005447468138299882 988.0 2.8209293304826133e-05 5.494305485051193e-06 4.046473559086122e-05 -5.241877806838602e-05 356.0 6.251415390845691e-05 4.035455782838649e-05 8.751158524297227e-05 -8.213904283462062e-05 88.0 0.0008315481245517731 0.009083023940024052 0.00018599364555346593 0.00042870320612564683 2189.0 2.8209293304826133e-05 6.794788117085474e-06 4.3307515500519805e-05 -5.3671195928473026e-05 788.0 0.00014407997163425035 0.00018969205050884113 9.364623415954706e-05 -7.048358620024425e-05 201.0 0.0005891106557101011 0.0024952125239818494 0.0002069976061015099 0.00018528036889620125 1346.0 9.713574399938807e-05 4.165738969394814e-05 6.186844296369635e-05 -6.602483335882425e-05 935.0 0.00022998009585043787 0.0005480438193827847 5.894892708261305e-05 -2.168730894151036e-05 641.0
0.00391843477556613 1 "" "" "" "" "" "" "" 59 44 226059 1.0588859661235348e-10 3.5208333333330516e-10 1.4213894668433584e-05 9.485355492752089e-06 71.81595965921073 4.9308935668391965e-06 0 290.93388731331646 14.509272684710323 0.002125100465491414 0.002019498595294075 0.00045911288995305956 0.001359017682261765 155.0 0.00025225902209058404 8.415947357665134e-05 4.004834687321561e-05 0.0001884548837551847 55.0 9.495651295676318e-05 3.451538260397385e-05 4.371184789366318e-05 4.326088736280883e-05 15.0 0.002125100465491414 0.0025652568462095518 0.0004924003130256729 0.0010832276893779635 230.0 0.00025225902209058404 0.0001131337863919688 4.9751601719613336e-05 0.00017576635582372546 82.0 9.495651295676318e-05 3.777083939011887e-05 4.459673401873548e-05 3.083357355635831e-05 20.0 0.0004516524204518646 0.0009190364892153208 0.0001713485161104698 0.00011188245844095945 661.0 0.00011725618242053315 7.119920221874016e-05 4.895548691634803e-05 3.576528797566425e-07 530.0 7.881905097624516e-05 0.0002005275826881782 3.785867746068619e-05 -1.4632761429622605e-05 437.0
0.022733272475530992 1 "" "" "" "" "" "" "" 60 45 226060 1.1589477062017007e-09 2.968055555555318e-09 4.378678697359608e-05 3.370064976346479e-05 178.8890724551836 1.6312966799678345e-05 1 290.9329125339003 14.509301979013445 0.0009306446299888194 0.009597470195694962 0.00015961640967027376 0.0006009329808875918 1676.0 0.00034266640432178974 0.0003881452921425971 0.00013288653342489828 3.208191628800705e-05 604.0 0.00020574875184645007 0.0003636380509023323 8.650142236246479e-05 3.1243117549120386e-05 149.0 0.0009562928462401032 0.012187822224155858 0.0001822924532656579 0.0005932580679655075 2171.0 0.0003435793914832175 0.0005112853957143323 0.0001302685766887636 3.9889371691970155e-05 777.0 0.00027180135870868245 0.0005367643797884223 9.525209597537374e-05 2.652474916610616e-05 197.0 0.0007959307404235005 0.004489477948385569 0.00016114681000886524 0.000367805827409029 1330.0 0.00019162759417667985 0.0002080042297558334 0.00013401279448162088 -6.57078780932352e-05 926.0 0.0003105273789054178 0.002751234420935465 0.0001292860574962986 6.2303865480962e-05 635.0
0.010751620106121266 1 "" "" "" "" "" "" "" 61 46 226061 4.073239607752766e-10 1.2930555555554522e-09 2.791004774812204e-05 1.8582189773642418e-05 52.37111123123069 9.670991715352404e-06 0 290.93325762962934 14.509316169158238 0.0009165212395600975 0.004175918834645028 9.486013556937773e-05 0.0007328635547310114 581.0 -2.7377209335099906e-05 0.0 3.6434694852695304e-05 -9.120480535784736e-05 211.0 4.572688301384628e-05 4.843992343540176e-06 5.3605933730240966e-05 -9.825047663198464e-05 54.0 0.0009165212395600975 0.006039080696482559 0.00010608812334001338 0.0006991204572841525 878.0 -2.7377209335099906e-05 0.0 3.3621605560907925e-05 -7.806735811755061e-05 316.0 4.805888563629573e-05 1.9600064979681357e-05 6.401990126533845e-05 -7.494678517524704e-05 78.0 0.0006474177935160697 0.0027194894726483144 0.00014935826416661904 0.00027960800798609853 969.0 5.983164373901673e-05 1.3954175719541727e-05 7.523464431358983e-05 -9.117546142078936e-05 717.0 0.00013747695242108895 0.00047891574294036185 5.4464381672305345e-05 -4.793601415722191e-06 528.0
