_idx _idy area_ellipse area_exact dend_flux_226GHz dend_flux_93GHz detected_226GHz detected_93GHz major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 45GHz_annulus_peak 45GHz_annulus_sum 45GHz_annulus_rms 45GHz_annulus_median 45GHz_annulus_npix 226GHz_ellipse_peak 226GHz_ellipse_sum 226GHz_ellipse_rms 226GHz_ellipse_median 226GHz_ellipse_npix 93GHz_ellipse_peak 93GHz_ellipse_sum 93GHz_ellipse_rms 93GHz_ellipse_median 93GHz_ellipse_npix 45GHz_ellipse_peak 45GHz_ellipse_sum 45GHz_ellipse_rms 45GHz_ellipse_median 45GHz_ellipse_npix
226062 47 2.835804111914779e-10 1.0437499999999165e-09 0.013618997629924206 0.001306575697030481 1 1 3.6851061670563794e-05 1.3404756390037785e-05 3.0874993472390053 8.06936102120344e-06 0 290.9336483407494 14.509307601119417 0.00014711025100989415 -0.0002284392331000337 4.619018421705715e-05 -2.5057309717373072e-06 2364.0 0.0017917489167302847 0.006746950695827362 0.0003738813106441242 0.0013303125742822886 557.0 0.00039789281436242163 0.000548697537663584 3.185689427020218e-05 0.00035275498521514237 199.0 -1.3336686999967135e-06 -0.00015523270997396245 3.984848691018524e-05 -4.43463783444198e-05 53.0
226063 48 1.0758817314335272e-09 2.1166666666664974e-09 0.017062570738875064 "" 1 "" 5.0101654305270704e-05 2.7341981149337978e-05 138.27434929384242 1.5717493838996e-05 1 290.93310217953666 14.509368593164872 0.0005269232012073895 0.00028366800174944835 0.00013193068019029522 1.0534919323574153e-05 2704.0 0.0011422834359109402 0.009014401105856818 0.00022601816944479614 0.0005801939405500889 1553.0 3.369102341821417e-05 -0.0002931759560448401 3.473521157166894e-05 -6.319671228993684e-05 555.0 0.00011447973870488907 -0.0002588156676955142 9.877036222223512e-05 -5.200234675657542e-06 135.0
226065 49 2.1137539655681446e-10 5.451388888888452e-10 0.0048540798028336675 "" 1 "" 3.7380596136140016e-05 7.199887734184334e-06 -142.4376665803241 6.966718295501456e-06 1 290.9333308013747 14.509389244680595 0.000174288603252855 0.0002581376218669807 4.851237466250485e-05 4.4551763746466135e-07 2376.0 0.0009883006568998098 0.0020087751788197836 0.00011902967802541328 0.0006312918267212808 309.0 3.1925087569106836e-06 -4.2183398083240314e-05 2.4559538894410815e-05 -4.475338937481865e-05 109.0 7.619020085695383e-05 4.107134774761101e-05 2.6283624460984033e-05 3.732289402868588e-05 27.0
226066 50 5.647252185426132e-10 1.5256944444443224e-09 0.015381435384416409 "" 1 "" 4.736578318310274e-05 1.518063617357408e-05 -150.05763919642663 1.138727013274822e-05 1 290.9332742998471 14.50943297186745 0.0001761806696865543 0.0008942208760950913 5.9713607668368216e-05 9.2652324404613e-06 2660.0 0.0013549656141549349 0.006464482971290679 0.0001892247913724819 0.0008035721257328987 817.0 2.795779255393427e-05 -8.534104929186116e-05 2.769713353199748e-05 -3.508460576995276e-05 287.0 3.7907048959397566e-05 -0.00010972202285048534 3.865979256028208e-05 -3.079923017181898e-05 69.0
226069 51 4.879092120635501e-10 1.4062499999998875e-09 0.04026843759476206 "" 1 "" 3.0615131560569375e-05 2.029179192351214e-05 92.31192490461643 1.0584504725914557e-05 1 290.9331610512368 14.509490705338974 0.0022261969802576244 0.006462152623643816 0.00024167194091765452 2.6146345186685317e-05 2208.0 0.003073427826166153 0.016739846526110526 0.00038767583848628483 0.002486833604052663 703.0 0.0005425511626526713 0.0007864638122683284 7.660568629836428e-05 0.00038648777990601957 253.0 1.4639182585410705e-05 -0.00012802890133898677 4.162621074404606e-05 -2.369153884085609e-05 63.0
226070 52 7.243529402695326e-11 2.361111111110922e-10 0.001951356638219691 "" 1 "" 1.0497679348859366e-05 8.785660895921402e-06 121.43947340184617 4.078271607496099e-06 1 290.93306937435227 14.509477370109336 0.0003021368452697122 -0.0010767055737888932 0.00012763165959703203 -1.5317221655760907e-06 1640.0 0.0008656104328110814 0.0007623604238243087 6.325724488966713e-05 0.0007604427519254386 103.0 9.956066060112789e-05 -7.801760420533728e-06 5.81232517397842e-05 -3.660863148979843e-05 41.0 -3.6810660645679636e-05 -3.015733172328159e-05 1.956197678337825e-05 -5.997171876599724e-05 9.0
226072 53 4.057878050644967e-10 9.652777777777005e-10 0.00877272250309761 "" 1 "" 3.465332462323393e-05 1.4909792407158379e-05 142.32930088000765 9.652738207158096e-06 1 290.9329250720323 14.509497143005175 0.022283250385784013 0.2130321890260083 0.00423337561818323 5.555965180073593e-06 2304.0 0.0010743492748588324 0.003888769457345305 0.00015939512581215193 0.0006830395432189107 587.0 0.002963422564789653 0.002832808457284443 0.0006748681860568489 0.00165559200104326 209.0 0.0034747616812338803 0.006344085614422623 0.0007234235436095342 0.002256045376111123 53.0
226073 54 1.6618442240070758e-10 4.87499999999961e-10 0.011686716619467831 "" 1 "" 1.8783292364978614e-05 1.1265127356287183e-05 93.45066975105357 6.177264367338423e-06 1 290.9331288648032 14.509491388963767 0.00033229215454170277 -0.001119338806094556 9.640948317067338e-05 -9.000606034421442e-06 1864.0 0.0022092422004789114 0.004551459456740204 0.00013664307158618502 0.0019501616479828954 239.0 0.00043814844684675336 0.00023809545049395008 5.572811750771106e-05 0.00036634193384088576 85.0 -8.643244719605964e-06 -4.0946724313334575e-05 2.434793236104874e-05 -2.9362465900898042e-05 21.0
226075 55 2.8462447193544015e-10 8.756944444443744e-10 0.0070739939830529565 "" 1 "" 2.9105295734624293e-05 1.2451387064143113e-05 52.43071776913706 8.084201896082823e-06 1 290.9328648444198 14.509501453606644 0.010372806578148718 0.12292192138864275 0.0022007002843393857 8.662772319601872e-05 2132.0 0.000988199026323855 0.003038107290910721 0.00012369088293338903 0.0007482996443286538 409.0 0.0018360159592702985 0.0018465898099219713 0.00021904383823124972 0.0016283252043649554 149.0 0.0008212655783470307 0.0010196418254018633 0.00017473771326633418 0.0004662957588196159 39.0
226081 56 5.862038064970857e-11 1.7638888888887477e-10 0.0063103572634209916 "" 1 "" 9.75154370396028e-06 7.654076086550023e-06 -153.95341266597222 3.6688110824669435e-06 1 290.93294477946546 14.50956198881477 0.024199201565654912 0.27833100790745774 0.005460450170696248 0.0010102034196906007 1628.0 0.0033035173546522856 0.002440833134946473 0.00025749995826238097 0.0029810857959091663 85.0 0.012429706752300262 0.0024003252708837807 0.0006991613969884508 0.011152851395308971 27.0 0.009202075534600729 0.003241485888090283 0.00022965133621671697 0.008949606056097332 7.0
226083 57 5.465686208158907e-10 1.9048611111109587e-09 0.21528657093882475 0.026721990032803292 1 1 3.118361615213623e-05 2.4433878222878292e-05 1.6363298228781047 1.1202717372443458e-05 0 290.93318639767466 14.50958604083882 0.0003460797109068037 -0.00039176719452135573 0.00010538879960508886 -2.844898593630211e-06 2200.0 0.019467385485768318 0.09555804775169746 0.0035325785314555555 0.010641607455909252 857.0 0.009890874847769737 0.014974838163374046 0.001983331039629602 0.0058551374822855 309.0 0.0022261969802576244 0.0031496456275204683 0.0006082571801096806 0.0005188781982527876 81.0
226084 58 3.871258542518826e-11 1.312499999999895e-10 0.0011131478899670622 "" 1 "" 8.33780313630036e-06 5.911777119285325e-06 72.40995617839647 2.98144718575617e-06 1 290.9331227021188 14.509569397380856 0.0022261969802576244 0.007667402346980649 0.0002977864327412279 2.7187672265580236e-05 1580.0 0.0009074641857296228 0.000431025641438506 6.568365557648122e-05 0.0008013868355192244 55.0 0.0003736130893230438 5.062498697254732e-05 2.1310378276849248e-05 0.0003348005993757397 19.0 3.044547637057359e-05 -5.46234672396799e-06 3.660959242750485e-05 -3.4660346118739596e-05 5.0
226085 59 7.244878208238882e-10 1.6861111111109762e-09 0.25070235935180224 "" 1 "" 4.464406550063588e-05 2.0662595069846666e-05 54.88591306202248 1.2897827870325938e-05 1 290.9329733650672 14.509607206990005 0.0063905408976279434 0.07281284347342383 0.0011833463643888338 0.0001200808485044464 2572.0 0.022265784442424774 0.11766456131687279 0.00547005930825618 0.01119584683328867 1045.0 0.053818993270397186 0.12245177500315998 0.007455519924883461 0.041523728519678116 373.0 0.024199201565654912 0.07872417509707867 0.00693362803837044 0.016838252479539167 95.0
226087 61 3.059407067689949e-11 8.888888888888178e-11 0.0069455300113030905 "" 1 "" 7.7212961782291e-06 5.0450394469865995e-06 105.33591505736155 2.65045030026337e-06 1 290.9329438967376 14.509601395984433 0.01838617460077075 0.18605707263915555 0.0032660277601110135 0.0005476033530437008 1560.0 0.006237545050680637 0.0026157630318435657 0.00019919484576940184 0.005918220616877079 45.0 0.02031560428440571 0.0020815849735806467 0.00021848431134529331 0.02004130929708481 13.0 0.016350102709161353 0.002452146327867609 0.0005424461443986262 0.01563246477017404 3.0
226088 62 1.5724336202971988e-10 3.4027777777775056e-10 0.018899431059356615 "" 1 "" 2.0580320579718654e-05 9.728316642919816e-06 -154.7974210984084 6.008792302699732e-06 1 290.93322516168035 14.509615594445473 0.0022261969802576244 0.007166131475075554 0.00023504332316827084 2.3870416212281166e-05 1940.0 0.004617511760443449 0.008893169150915826 0.00035223187723658556 0.0039348597638309 227.0 0.0020360564813017845 0.001111477555490701 0.00017201378759805456 0.0017730764811858535 79.0 -1.5269629249224137e-05 -4.639545306274719e-05 2.3992447345334112e-05 -4.255659714392719e-05 19.0
226089 63 1.0360219298937801e-10 2.951388888888653e-10 0.022585389006366082 "" 1 "" 1.5233151484142848e-05 8.65957743111054e-06 69.49440269603478 4.8773677955660665e-06 1 290.93316437221426 14.509630557688808 0.0022261969802576244 0.006107888130114365 0.00026358830078443104 1.4129066300985376e-05 1768.0 0.006686188280582428 0.008850397946273663 0.0004070895898936847 0.006213356275111437 147.0 0.0038250740617513657 0.0014515648057224916 0.00035358515724417873 0.0033489579800516367 55.0 0.0001811174044806228 2.832202403009893e-05 6.371467063083046e-05 3.3472459772726063e-05 13.0
226090 64 1.79507716357685e-10 5.173611111110698e-10 0.008448231309667788 "" 1 "" 2.3999710185495168e-05 9.523457259837869e-06 87.17843489492859 6.42011183285525e-06 1 290.93290913648633 14.509656863762439 0.024199201565654912 0.2663228232929837 0.005470125143409054 8.941705900776008e-05 1988.0 0.001504377112723887 0.0031949590647651015 0.00013613856364059573 0.0012913960963487625 255.0 0.0012645972892642021 0.0007014977483207389 0.00017828642779287284 0.0008641376625746489 95.0 0.00019162132507606958 0.00015789997166766948 4.999509463806861e-05 0.00014281895140979672 23.0
226091 65 5.344040647658728e-10 1.615972222222093e-09 0.013783615570869231 "" 1 "" 2.7426573870474796e-05 2.480936829722696e-05 115.63608162382174 1.1077350782430842e-05 1 290.93329589854267 14.509706801253659 0.0002952878888692841 0.000991759003227208 4.7767770393570455e-05 9.226280537747434e-06 2104.0 0.0011851591989398003 0.005780142525138041 0.00019466185175650308 0.0007273925584740937 775.0 6.628722621826455e-05 -0.00011196694445078393 5.372069402952771e-05 -6.014705286361277e-05 275.0 8.375241345174233e-05 -8.52505605816975e-05 4.238862207364981e-05 -2.734617346710384e-05 67.0
226092 66 5.736463075065102e-10 1.484027777777659e-09 0.02165029819500289 "" 1 "" 4.4073291709314246e-05 1.6572431281689076e-05 63.20260825960463 1.1476861306535345e-05 1 290.93291895583184 14.50972190715673 0.022278661224393714 0.07110893918798025 0.0024525293080721756 6.81401668786402e-05 2556.0 0.0017690486274659634 0.010079025350464682 0.0002960146346895632 0.0012783032143488526 823.0 0.0002066633605863899 -2.610229896911725e-05 0.00011539431972043059 -1.270812731490878e-06 295.0 5.954557937398859e-05 -0.0006878860669391842 8.262551296725171e-05 -0.00017503676838221034 75.0
226093 67 5.993174269386383e-10 1.865972222222073e-09 0.021955068436054236 "" 1 "" 4.073783184173978e-05 1.8731670405548493e-05 -145.2673818045317 1.1730850100736791e-05 1 290.93299758878675 14.509723714148546 0.010515760727067003 0.004034874288734647 0.0006153237550012602 -7.854130461399731e-05 2476.0 0.0019350589718669653 0.00999251731367679 0.000406777615858086 0.0012002894654870033 863.0 0.00011034070485038683 -7.459990467588437e-05 7.599405706840643e-05 -3.5411219869274646e-05 311.0 0.000185080626649891 0.0003014654029386621 6.246983579736133e-05 6.267002455892078e-05 77.0
226094 68 1.3880200494138202e-10 4.506944444444084e-10 0.004015707112688472 "" 1 "" 1.7420340978724655e-05 1.0145106262589431e-05 103.73406074946466 5.6454543744973204e-06 1 290.9331728144314 14.509708979002372 0.00034203059165215837 -0.0014707511183950986 7.908817422443798e-05 -8.619423153619895e-06 1836.0 0.001141020329669118 0.0017568335588182286 0.0001525648250591351 0.0008904053829610348 203.0 0.00023907657305244356 6.775866124476552e-05 5.810596287144764e-05 0.00012170856643933803 69.0 8.695123937778186e-06 -4.152249090652181e-05 4.6234680089464696e-05 -4.6114406524642846e-05 15.0
226095 69 3.317776640292396e-10 1.2611111111110103e-09 0.018527112602671442 "" 1 "" 2.53588663178791e-05 1.6658458957755923e-05 -138.75231067615937 8.728198301462685e-06 1 290.9330686105604 14.509750294868677 0.00030932018333242376 -0.005066691165825443 0.00013517585759073765 -5.282508491111523e-05 2044.0 0.0024590385146439075 0.008283996477774374 0.00036060444859533253 0.0017347460379824042 485.0 0.0006921666208654642 0.0006029225313533298 0.0001448546330240816 0.00044822783092968166 169.0 0.0002438912918372728 0.00032659684461795496 4.8929005118576195e-05 0.0001524767444204499 41.0
226098 70 3.36952815494319e-10 7.812499999999375e-10 0.008183350950999205 "" 1 "" 2.3446836449403626e-05 1.8297946265516205e-05 -165.7699089764107 8.796007215894462e-06 1 290.93311591176877 14.509781134636292 0.0002484276119724354 0.0005249362003998924 9.221951043394794e-05 1.68994061002371e-06 1992.0 0.0012288084253668785 0.0038535832333060904 0.00025031744431564814 0.0008344131638295949 481.0 0.00020056833454873413 0.0001809989119967932 3.491036775013485e-05 0.00012317202345002443 175.0 0.00019084053807263718 0.0002725749879517126 3.77765812328385e-05 0.00010864469511196198 47.0
226099 71 2.0406249263368064e-10 6.430555555555041e-10 0.0049611977083054174 "" 1 "" 1.798097673317254e-05 1.4449985809491391e-05 169.2560443584408 6.845144584417024e-06 1 290.9332558338304 14.509779591590904 0.0001313068746859569 -0.0006724767143427158 4.8634699613748094e-05 -7.0318589637576674e-06 1840.0 0.0009197042672894895 0.0020065823020406002 0.00010588391117479007 0.0006928743096068501 295.0 -1.7087057130993344e-05 -9.459650982092715e-05 3.413293511703172e-05 -0.00012429502385202795 107.0 0.0001121181149237269 6.591561066181783e-05 2.9104177372202972e-05 3.9998688948521786e-05 27.0
226100 72 9.101677631864707e-10 1.5708333333332076e-09 0.015295362059360483 "" 1 "" 4.320525392662355e-05 2.6822694293198585e-05 -161.55457211297596 1.4456453275103556e-05 1 290.9331622863788 14.509794860436658 0.0002438912918372728 -0.0014370572609053735 7.685156974722058e-05 -1.621421031869033e-05 2520.0 0.001023674150928855 0.00776073711331637 0.0002466292324890835 0.0006461984594352543 1315.0 0.00010694643424358219 4.986557222521143e-05 3.40350042080527e-05 7.832909432181623e-06 469.0 0.00015602875382363283 0.0003835146082723362 3.248499217714898e-05 6.452185920952928e-05 119.0
226101 73 1.1002658299351492e-10 4.111111111110782e-10 0.00420327121117361 0.0002822810563248338 1 1 1.4497960648071741e-05 9.662916382624348e-06 -145.0768340788318 5.026316650129685e-06 0 290.9333041492446 14.509799391836632 0.00012940791381705675 -0.0004119385228653014 5.215973681877297e-05 -5.251392464082169e-06 1760.0 0.0021534892730414867 0.0020069284455161655 0.0004203520050146396 0.0012554237619042397 157.0 0.00044235747191123664 0.00014845187860970495 8.804808158347594e-05 0.00035416343598626554 57.0 0.0001229377577096091 3.338762171374912e-05 3.824467061113793e-05 3.4209813360159786e-05 15.0
226102 74 1.7903518960029292e-10 5.479166666666229e-10 0.0043377837069870275 "" 1 "" 2.9406298002146616e-05 7.752032037052232e-06 97.70627099161926 6.411656280799371e-06 1 290.9329868255625 14.509820482027099 0.0005209794061027896 0.005497837671936537 0.0001589247516896601 5.225180610958029e-05 2156.0 0.0008611853700131178 0.001705932450285305 8.656972123740426e-05 0.0006765909492969513 259.0 9.435966785531491e-05 8.041858957014355e-06 6.743490228938278e-05 3.177046528435312e-05 95.0 -4.240182050607396e-06 -0.00017492961362907568 6.855423647868143e-05 -0.0001629971282160302 25.0
226103 75 5.91607515023055e-10 1.6881944444443094e-09 0.016556436062633368 "" 1 "" 4.493610729049674e-05 1.6763154457574974e-05 60.3128245359528 1.1655150161573586e-05 1 290.93307332039876 14.509838478047936 0.0002959293298353842 0.003371165325892396 0.00011186202171667024 3.3834668567247125e-05 2572.0 0.001535198651254177 0.007251220362613604 0.00030093001431399225 0.0008518847171217203 841.0 0.0002097385295201093 0.00019858339955084942 9.653163943009851e-05 9.891788067761809e-05 309.0 0.00011708862756140858 -0.00010036637851883117 6.394298277501253e-05 -4.108864634972542e-05 77.0
226104 76 6.343087763350804e-10 1.5097222222221014e-09 0.010553552095953463 "" 1 "" 4.544249896372113e-05 1.7772807081223747e-05 -159.2500622171595 1.206844713450011e-05 1 290.93280085760506 14.509826433172584 0.0004165324827709782 0.0025500872581011367 0.00011083311258743535 1.9200658115211205e-05 2592.0 0.0008099639671854675 0.0045887773269311 0.00015847346330234718 0.0005460258689709008 905.0 9.204545494867489e-05 2.3666889507470275e-05 3.719041050773676e-05 6.0957763707847334e-06 333.0 2.445946978924042e-05 -0.00021282113987998387 4.669658774351743e-05 -3.366685100814448e-05 87.0
226106 77 4.74309720048799e-10 1.05694444444436e-09 0.008417400673530166 "" 1 "" 4.2664038010884354e-05 1.4155251159520694e-05 -156.04610321148206 1.0435951318848583e-05 1 290.93292449165835 14.509877638296157 0.0004004333498683881 -0.006278921294786066 0.0001556247067692715 -7.008873795336977e-05 2512.0 0.0009310986497439444 0.0038242874542264308 0.0001585716927921409 0.0005794926546514034 677.0 0.000255385268246755 0.0002651356260245844 5.4393086416405775e-05 0.00013116297486703843 249.0 0.0004123838824057491 0.0005051559928019353 0.0002006785529025545 0.00023874897943396739 61.0
226107 78 3.803775703042479e-10 1.0423611111110277e-09 0.008722732557941475 "" 1 "" 2.541411492395938e-05 1.9057126767928488e-05 94.1756418180967 9.345627830318676e-06 1 290.9329748544774 14.509897266334068 0.0005209794061027896 -0.005427363081111986 0.00018316309185981757 -0.00010402502398910613 2052.0 0.0009106434881687164 0.0036881169839921082 0.00013014144871715858 0.0006804140866734087 547.0 -7.903241203166544e-05 -0.00022604466768322696 3.50090217065275e-05 -0.00014250952517613769 195.0 0.00020871991154970402 0.00031099747816667876 5.7916327004185475e-05 0.0001298845489367466 51.0
226108 79 7.076281968412293e-10 1.8736111111109613e-09 0.013878137713521739 "" 1 "" 3.072214497202451e-05 2.9327234250910362e-05 67.2519621136745 1.274687118824468e-05 1 290.9331890349214 14.509908202914112 0.00019642298308612536 -0.001004831628809645 6.928043951831909e-05 -8.655038291305352e-06 2200.0 0.0008635673439130187 0.006143256552514999 0.00010615942954293297 0.0006197289912961423 1019.0 0.00018852224457077682 0.0002230487010306897 7.598999162901167e-05 9.135181608144194e-05 365.0 0.00011444805305125818 0.0002445394401103594 3.733428981771185e-05 5.947671956148694e-05 95.0
226111 80 8.51949180454365e-11 2.944444444444209e-10 0.0026033936502441206 "" 1 "" 1.2630809300096759e-05 8.588157958821124e-06 -167.27245063625523 4.422907705904468e-06 0 290.9314367144165 14.509895320875852 0.00010107705713222814 -1.4857851360989706e-05 3.360063510472098e-05 -7.043311344829322e-07 1700.0 0.001149931107647717 0.0011019035160658732 0.00012393784688345298 0.0008884952985681593 125.0 0.00019454336143098772 4.3696144963774454e-05 3.966780452981126e-05 0.00012841967691201717 43.0 3.709292105735859e-05 1.1436906779317779e-06 2.2489240552777876e-05 6.1138603361545125e-06 11.0
226112 81 1.37713846513643e-10 4.388888888888538e-10 0.006134047231039367 "" 1 "" 1.718152295472614e-05 1.0205480672047808e-05 -170.53715849266356 5.62328165367788e-06 1 290.93283914289026 14.509898771665371 0.00035587319569326393 -0.00194521249155382 0.00012509148592854664 -1.4269029103646368e-05 1828.0 0.0014032592298462987 0.0024376801970844054 9.719177225787122e-05 0.0012592064449563622 199.0 0.00019741298456210643 8.835894909158257e-05 2.7501856947442318e-05 0.0001585862773936242 71.0 8.336696093733044e-05 1.3492518523027349e-05 4.300256328518652e-05 1.78632081477777e-05 17.0
226113 82 2.927325036183253e-10 7.722222222221604e-10 0.005884327422503527 "" 1 "" 3.3348066753595686e-05 1.1176808175621294e-05 126.73192603678903 8.198539732466337e-06 1 290.9332788262106 14.509920626646252 0.00013521945522982308 -0.0004877473762517797 4.743932984239923e-05 -4.1708015575670525e-06 2260.0 0.0008768943953327835 0.0026643883532260952 0.00011621020244850688 0.0006523875636048615 427.0 0.00021170028776396066 7.43450453770358e-05 7.454922387249681e-05 4.847433228860609e-05 149.0 1.6877825665134016e-05 -6.338900144651053e-05 4.5959089295390585e-05 -1.4686393602944808e-05 35.0
226115 83 5.546820034419305e-11 1.812499999999855e-10 0.0013854762728780278 "" 1 "" 9.938965654924328e-06 7.105921378269119e-06 166.32723342407215 3.5688070645101546e-06 1 290.9331333349357 14.509946121756068 0.00020293146569237466 0.0009964427956849623 8.870315842034473e-05 2.3955489834273403e-05 1624.0 0.0009190416894853115 0.0005754257350604122 9.820169658511375e-05 0.0007498195627704263 79.0 9.191887329507153e-06 -4.571969090635913e-06 1.3119150240667503e-05 -2.0026587662869133e-05 29.0 -1.1595283539994465e-05 -2.1157627456746358e-05 2.757071080206119e-05 -6.668691863145238e-05 7.0
226117 84 4.110713332765656e-10 9.013888888888168e-10 0.008364335715113939 "" 1 "" 2.7488205962547458e-05 1.9040936634737117e-05 62.48100881849875 9.71537633232685e-06 1 290.93331183009434 14.50997322883206 0.0001692719501143645 0.00030183761843888653 4.417031006154911e-05 -9.10362698892597e-07 2104.0 0.000970571709331125 0.004109367880849522 0.00013068391995348902 0.0006743491976521909 589.0 8.120307757053524e-05 3.3011124933693036e-05 2.8654860426691258e-05 2.017232145590242e-05 215.0 1.5879008520220504e-05 -0.00017718634058053564 4.3353915612159906e-05 -6.241433239286287e-05 51.0
226119 85 5.189615503123818e-10 1.72152777777764e-09 0.06314090823031268 0.007622747469597005 1 1 3.214174739135903e-05 2.1459892175147497e-05 -2.471298162398271 1.091612809716994e-05 0 290.93282840577695 14.5099970466492 0.0003192599501240332 0.0007091053162727723 0.00010082871322446117 3.298950718620153e-06 2236.0 0.005631608888506889 0.02598002048294971 0.0009231385617905309 0.0032896623015403748 777.0 0.002104253973811865 0.003351753211753935 0.0003477589485151968 0.0015368895838037133 281.0 0.0003030038856504511 0.0004851031349630452 8.490674459495934e-05 0.00013415215230697827 67.0
226120 86 7.698933547820649e-10 2.308333333333149e-09 0.02329938199823451 "" 1 "" 4.0303268319906485e-05 2.4322477908276187e-05 67.49482182955526 1.3295856454985068e-05 1 290.9333347732068 14.510008602599791 0.00017362269326206295 -0.00022719773088907938 4.5055979705572746e-05 -4.5270285362084245e-06 2452.0 0.001147985807619989 0.008973623265757817 0.00011228348187190803 0.0008233797270804644 1113.0 7.887988613219932e-05 -0.00021650138112899487 5.7153841131281224e-05 -7.128251309040934e-05 393.0 8.920583097888581e-05 2.3636267625614217e-05 4.5053430985693217e-05 1.1826840014704742e-05 93.0
226121 87 7.430209061481368e-11 2.361111111110922e-10 0.0018400692210606103 "" 1 "" 1.1585670612374175e-05 8.165774241494538e-06 163.95678281699648 4.1304897516107365e-06 0 290.9311894935611 14.509996916546427 0.00013353276871691497 7.824470123959586e-05 3.5009799675879216e-05 2.164251401261152e-06 1664.0 0.0009999439353123307 0.0007868564101861914 0.00013921572857573567 0.000753460917621851 107.0 0.00023402765509672463 4.4279387252923434e-05 5.806388890386653e-05 0.00015064660692587495 39.0 4.8930306287665106e-05 3.1689280261080235e-06 1.7856903726890583e-05 2.408071899652668e-06 11.0
226123 88 1.3299833255995557e-10 4.638888888888518e-10 0.012776885931555976 "" 1 "" 1.3995478734984573e-05 1.2099737535292715e-05 149.94883004550118 5.526168592332951e-06 1 290.9327806980999 14.509999727736457 0.0003030038856504511 0.0035091651291101525 7.890141891154866e-05 3.287501098960987e-05 1720.0 0.0035950064193457365 0.00532964975559073 0.00042836837307072973 0.002819798653945327 193.0 0.0008323725196532905 0.0003919419154531378 9.394984318115687e-05 0.0007285029860213399 69.0 3.208621337832558e-06 -3.279223734897086e-05 2.3378718900967156e-05 -3.1578628357791467e-05 19.0
226124 89 1.4375245763699145e-09 3.074999999999754e-09 0.02888579527282359 "" 1 "" 5.866294582103888e-05 3.1201029413749365e-05 59.373382681770266 1.816806484580057e-05 1 290.93309279856146 14.510038251388474 0.000327153552475258 0.0010778342804371095 0.00010059462079754608 -1.0341129710086896e-05 2944.0 0.0022211051546037197 0.014203536825264238 0.00045210768099187643 0.0005863844999112189 2069.0 0.0009315218194387853 0.0009399524229666358 0.00023579652092302315 7.104598626028746e-05 751.0 0.00014439888124052994 -0.0002523987843378059 6.764660196294489e-05 -3.717271396146632e-05 189.0
226125 90 3.898682618109827e-10 1.0631944444443594e-09 0.008240112283511073 "" 1 "" 2.698465959902974e-05 1.8395790298547466e-05 90.08457761339447 9.461499550740026e-06 1 290.9329822873347 14.51001571878231 0.000327153552475258 0.005004569686106401 0.00011915767601316214 4.684356036659168e-05 2088.0 0.0009472906240262091 0.003649659462408957 0.00014340408773802878 0.00066940434044227 563.0 0.00011820594954770058 7.145173865882381e-05 4.1724669364745234e-05 3.72294380213134e-05 203.0 -7.205242886877772e-05 -0.0003463980435587095 2.181829211114606e-05 -0.00013132928252160134 51.0
226126 91 5.251238576055007e-10 1.4104166666665538e-09 0.010357920057770224 "" 1 "" 3.7682267500666437e-05 1.7743620241722568e-05 87.31668243876248 1.0980747548125354e-05 1 290.93313851468923 14.510041466534679 0.0002580367719891888 -0.0011349220289858537 7.337550257612702e-05 -1.3677688847801064e-05 2368.0 0.000884630368091166 0.004215771770002295 0.00012368542514220224 0.0005471691838465631 757.0 0.00010051469143945724 -6.657444997826475e-05 4.717368473678802e-05 -3.748768722289242e-05 275.0 0.00010199270462929661 0.0001684411903274231 2.84292621727132e-05 4.840586684708389e-05 67.0
226127 92 3.6666923844812305e-11 1.1111111111110223e-10 0.002479651696063122 "" 1 "" 7.7195276932751e-06 6.047853456673459e-06 50.905129705456844 2.901604863089413e-06 1 290.9327893727601 14.510019838031566 0.0003030038856504511 0.003002845061592382 7.389161083700544e-05 3.0221681324080088e-05 1560.0 0.0019247259479016066 0.000954026496925496 0.00010537946572200917 0.0017792053986340761 55.0 0.0006389904883690178 8.973337419970177e-05 3.34517571668737e-05 0.0005905787693336606 19.0 -9.558288564521101e-06 -1.257958285476643e-05 2.986236242144832e-05 -4.7464960941141056e-05 5.0
226128 93 1.8872493247571788e-10 5.78472222222176e-10 0.004371693427595151 "" 1 "" 2.1995240667076222e-05 1.0924915152809244e-05 65.40625750976461 6.582875955029544e-06 1 290.9333871347088 14.510074512790672 0.00013792046246124436 9.474094358962662e-05 3.828457055684889e-05 2.5784611147891e-06 1960.0 0.0008609624346718192 0.0016983795498436557 0.00010116142523684716 0.0006208704435266554 271.0 -1.1756975482057896e-06 -3.26561668012087e-05 1.9585378596982306e-05 -4.6431607188424096e-05 97.0 2.8358238324559833e-05 -9.618428171020036e-07 1.8080138549011287e-05 2.3669826593349662e-06 27.0
